benchmark,fork,ci
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=10,3,"(0.9746430590506602, 1.0068860057254354)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=10,4,"(0.9784270759002753, 1.0096174895929224)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=10,5,"(0.9815785522322845, 1.0350084604936025)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=10,6,"(0.9842964249684979, 1.0697708238577053)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=10,7,"(0.9848060149678608, 1.0602075680291971)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=10,8,"(0.9875735167342607, 1.056754858036596)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.preparedJdbc#resultSize=10,9,"(0.9866068630569956, 1.0490777396600697)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=1,0,"(0.9435988109894796, 0.9571503354973908)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=1,1,"(0.946377032917194, 1.0203932490972536)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=1,2,"(0.9518452933297177, 1.016499842519668)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=1,3,"(0.9587943554063661, 1.0095437837568257)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=1,4,"(0.9594904557873356, 1.003178505677939)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=1,5,"(0.963501649327502, 1.002692514746763)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=1,6,"(0.9674016014974673, 1.0046352558891367)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=1,7,"(0.9660185348127434, 1.0016725384089566)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=1,8,"(0.9648857454413271, 0.9987379398576224)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=1,9,"(0.9682584627631613, 1.0020145445418431)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.simpleJdbc#,0,"(0.955656597137237, 1.0052834441572593)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.simpleJdbc#,1,"(0.9602208971502625, 1.0100727722279352)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.simpleJdbc#,2,"(0.9590413352796177, 1.0014637638603956)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.simpleJdbc#,3,"(0.9647927897053735, 1.045053706700385)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.simpleJdbc#,4,"(0.9692476078260699, 1.0384666463055883)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.simpleJdbc#,5,"(0.9697717614100573, 1.030843724094175)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.simpleJdbc#,6,"(0.9721671218713617, 1.0268835669519953)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.simpleJdbc#,7,"(0.9742568412131185, 1.0269620631537086)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.simpleJdbc#,8,"(0.9740746999321098, 1.0235287856823054)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.simpleJdbc#,9,"(0.9679092988653017, 1.0171792421058863)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.parametrizedJdbc#,0,"(0.9462246796718696, 1.0102026052919157)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.parametrizedJdbc#,1,"(0.9385509333681744, 0.9925588310472682)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.parametrizedJdbc#,2,"(0.9462784698247789, 1.004648879715921)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.parametrizedJdbc#,3,"(0.9489741158875455, 0.999830878930544)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.parametrizedJdbc#,4,"(0.9533869684901604, 1.00235140043348)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.parametrizedJdbc#,5,"(0.9593157913623219, 1.3070334462691018)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.parametrizedJdbc#,6,"(0.9631060228184126, 1.3140532117413233)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.parametrizedJdbc#,7,"(0.9650793715057241, 1.2648373771963433)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.parametrizedJdbc#,8,"(0.9682097196634819, 1.2359683340708814)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StatementBenchmarks.parametrizedJdbc#,9,"(0.9670310961250815, 1.214844375781112)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=1,0,"(0.9250780168634135, 0.9618877929584593)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=1,1,"(0.9315063396026504, 1.1350142073173648)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=1,2,"(0.9422115314885823, 1.0915614327643692)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=1,3,"(0.9442841167724465, 1.0649293003418583)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=1,4,"(0.9540175116430434, 1.0553162434439758)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=1,5,"(0.9603923434201668, 1.0485846730939588)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=1,6,"(0.9648713659950219, 1.0418861797329577)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=1,7,"(0.9673258149218597, 1.0364930592204975)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=1,8,"(0.9710208057544184, 1.0360494139537875)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.parametrizedR2dbc#resultSize=1,9,"(0.9707300050556046, 1.0292166186722336)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=10,0,"(0.9974201238136603, 1.1257755686964126)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=10,1,"(0.9644919689141594, 1.0821344984625656)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=10,2,"(0.9686109199653435, 1.0576630755209029)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=10,3,"(0.9584085399204785, 1.0380515469777287)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=10,4,"(0.958555312478097, 1.0283958863945948)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=10,5,"(0.9612737249195742, 1.0194640876863192)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=10,6,"(0.9578312758736971, 1.0133177257345019)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=10,7,"(0.9616956346470957, 1.0121403653630416)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=10,8,"(0.9631926070610662, 1.0093042725336476)"
r2dbc__r2dbc-h2#io.r2dbc.h2.StagedResultSizeBenchmarks.simpleJdbc#resultSize=10,9,"(0.965563034812175, 1.010352824634517)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxy#,0,"(0.9573310897769693, 1.0661556565465402)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxy#,1,"(0.9556580754818287, 1.0407746411115206)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxy#,2,"(0.9656290272729819, 1.0308068347121186)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxy#,3,"(0.9712904550765882, 1.026905303736825)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxy#,4,"(0.9750973386513005, 1.0266476944221243)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxy#,5,"(0.9701776468683582, 1.018928348575803)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxy#,6,"(0.9656629303438552, 1.0136793331301925)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxy#,7,"(0.9664849295542454, 1.009462664125764)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxy#,8,"(0.9646596544744721, 1.0065468857319897)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByExtensionBenchmark.benchmarkByteBuddyWithProxy#,9,"(0.9690843224122482, 1.030155310906346)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkJdkProxy#,0,"(0.9270548854444076, 1.7504820942971628)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkJdkProxy#,1,"(0.9464929194046565, 1.4878295548181235)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkJdkProxy#,2,"(0.9264585191437414, 1.3328342735970171)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkJdkProxy#,3,"(0.9346848724035284, 1.2633644111765554)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkJdkProxy#,4,"(0.9388570250686881, 1.2108182955112297)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkJdkProxy#,5,"(0.9430810883327074, 1.1694559033493024)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkJdkProxy#,6,"(0.9528241393901631, 1.154862082209761)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkJdkProxy#,7,"(0.9440063983082522, 1.1264266962154004)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkJdkProxy#,8,"(0.9404489440474132, 1.1110326742296297)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkJdkProxy#,9,"(0.9449036727426219, 1.095610312332033)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJavassist#,0,"(0.7120940624016215, 2.4579153891856254)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJavassist#,1,"(0.6933020876279236, 1.8539357060610182)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJavassist#,2,"(0.7200399169488538, 1.55388759860261)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJavassist#,3,"(0.74802534784712, 1.4049438415207802)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJavassist#,4,"(0.7261145512390316, 1.285889494708726)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJavassist#,5,"(0.7346259756903124, 1.2049910055373658)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJavassist#,6,"(0.7381743713970675, 1.1675265482724555)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJavassist#,7,"(0.7511252540658077, 1.117756673978616)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJavassist#,8,"(0.751771859784318, 1.096228860820221)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJavassist#,9,"(0.7553746425984783, 1.068696116067865)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkCglib#,0,"(0.8394188644025077, 1.0659779984647964)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkCglib#,1,"(0.70362588641904, 1.0213067122391457)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkCglib#,2,"(0.7288664982493498, 0.9870108613473206)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkCglib#,3,"(0.7658733961562317, 1.400434171015351)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkCglib#,4,"(0.7708415604757989, 1.309302360653106)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkCglib#,5,"(0.8041821675539886, 1.893250779117832)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkCglib#,6,"(0.8330953164388688, 1.7890450968389442)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkCglib#,7,"(0.8374748688750884, 1.6896121356234413)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkCglib#,8,"(0.8320238168324796, 1.604252299832856)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkCglib#,9,"(0.8235853122587489, 1.5462753503850575)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkCglib#,0,"(0.9380598455413393, 1.0583199595756378)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkCglib#,1,"(0.9530201256882355, 1.033209243367396)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkCglib#,2,"(0.9642947586706982, 1.1031073023060938)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkCglib#,3,"(0.9639390916099722, 1.0767189227451475)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkCglib#,4,"(0.9618658792035459, 1.0572846227793202)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkCglib#,5,"(0.9632133490632176, 1.0467383912574404)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkCglib#,6,"(0.9659926084389511, 1.0684482010506313)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkCglib#,7,"(0.964160296322615, 1.0565402147241185)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkCglib#,8,"(0.9625159992749663, 1.0481825091268857)"
raphw__byte-buddy#net.bytebuddy.benchmark.ClassByImplementationBenchmark.benchmarkCglib#,9,"(0.9678758692835067, 1.052493995231428)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJdkProxy#,0,"(0.6730001644595957, 0.9648019423688293)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJdkProxy#,1,"(0.712663634358941, 1.0244180545899668)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJdkProxy#,2,"(0.7489209538251128, 1.0709383132341697)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJdkProxy#,3,"(0.7943720346564387, 1.3743090569207579)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJdkProxy#,4,"(0.8054922484287382, 1.3078340257195196)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJdkProxy#,5,"(0.8229505080460984, 1.2538573945837774)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJdkProxy#,6,"(0.8341139924116974, 1.2219211898519955)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJdkProxy#,7,"(0.839065734800202, 1.1908001541050475)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJdkProxy#,8,"(0.8352125855468512, 1.1660006764659394)"
raphw__byte-buddy#net.bytebuddy.benchmark.TrivialClassCreationBenchmark.benchmarkJdkProxy#,9,"(0.8386524166460793, 1.1449142059169335)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddySpecialized#,0,"(0.9516887212751594, 1.0270818540943734)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddySpecialized#,1,"(0.9481898657563961, 1.1023695310455384)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddySpecialized#,2,"(0.9655176637434586, 1.2099008290714715)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddySpecialized#,3,"(0.9502554338713393, 1.163299127956527)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddySpecialized#,4,"(0.9500920953393278, 1.1301296720239133)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddySpecialized#,5,"(0.9600629638043855, 1.1167987611904486)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddySpecialized#,6,"(0.9557146275261043, 1.10289859007302)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddySpecialized#,7,"(0.957360418694702, 1.097154303258147)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddySpecialized#,8,"(0.9597334404129756, 1.0881321893854916)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.benchmarkByteBuddySpecialized#,9,"(0.9669660331891656, 1.0988160052544746)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.baseline#,0,"(0.898396105003231, 1.0911642921181854)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.baseline#,1,"(0.8498949859930441, 1.0367081254772441)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.baseline#,2,"(0.8695584964485217, 1.0831841388124657)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.baseline#,3,"(0.8821129093613785, 1.0598267209171803)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.baseline#,4,"(0.8955714417691314, 1.0618607484296259)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.baseline#,5,"(0.8867489283969664, 1.0433954772376886)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.baseline#,6,"(0.8987364837276818, 1.0678063594792104)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.baseline#,7,"(0.897716805440292, 1.0553051386076628)"
raphw__byte-buddy#net.bytebuddy.benchmark.SuperClassInvocationBenchmark.baseline#,8,"(0.9012224874290136, 1.0464362665517268)"
