benchmark,fork,ci
netty__netty#io.netty.buffer.AbstractByteBufGetCharSequenceBenchmark.getCharSequence#bufferType=COMPOSITE&charsetName=US-ASCII&size=8,2,"(1.3352430286214032, 11.971472295053918)"
netty__netty#io.netty.buffer.AbstractByteBufGetCharSequenceBenchmark.getCharSequence#bufferType=COMPOSITE&charsetName=US-ASCII&size=8,3,"(1.6869316726934012, 12.687578178730433)"
netty__netty#io.netty.buffer.AbstractByteBufGetCharSequenceBenchmark.getCharSequence#bufferType=COMPOSITE&charsetName=US-ASCII&size=8,4,"(1.913317626645999, 7.872633135311588)"
netty__netty#io.netty.buffer.AbstractByteBufGetCharSequenceBenchmark.getCharSequence#bufferType=COMPOSITE&charsetName=US-ASCII&size=8,5,"(1.3897361174382625, 5.583459058194677)"
netty__netty#io.netty.buffer.AbstractByteBufGetCharSequenceBenchmark.getCharSequence#bufferType=COMPOSITE&charsetName=US-ASCII&size=8,6,"(1.2992828191057508, 4.14399678403064)"
netty__netty#io.netty.buffer.AbstractByteBufGetCharSequenceBenchmark.getCharSequence#bufferType=COMPOSITE&charsetName=US-ASCII&size=8,7,"(1.3300115650744904, 3.485180139202288)"
netty__netty#io.netty.buffer.AbstractByteBufGetCharSequenceBenchmark.getCharSequence#bufferType=COMPOSITE&charsetName=US-ASCII&size=8,8,"(1.3561524771314215, 3.8909521402605196)"
netty__netty#io.netty.buffer.AbstractByteBufGetCharSequenceBenchmark.getCharSequence#bufferType=COMPOSITE&charsetName=US-ASCII&size=8,9,"(1.2270293363615248, 2.662835089646424)"
netty__netty#io.netty.handler.codec.mqtt.MqttConnectReturnCodeBench.getViaSwitch#,0,"(1.3221220010452561, 5.743818324542964)"
netty__netty#io.netty.handler.codec.mqtt.MqttConnectReturnCodeBench.getViaSwitch#,1,"(1.1432904837107198, 5.4673148029582945)"
netty__netty#io.netty.handler.codec.mqtt.MqttConnectReturnCodeBench.getViaSwitch#,2,"(1.754557268799616, 4.890510188060625)"
netty__netty#io.netty.handler.codec.mqtt.MqttConnectReturnCodeBench.getViaSwitch#,3,"(1.8333730218869178, 4.843158852779707)"
netty__netty#io.netty.handler.codec.mqtt.MqttConnectReturnCodeBench.getViaSwitch#,4,"(1.9235592577715155, 4.451674284141005)"
netty__netty#io.netty.handler.codec.mqtt.MqttConnectReturnCodeBench.getViaSwitch#,5,"(2.0476394501885933, 4.371252200158878)"
netty__netty#io.netty.handler.codec.mqtt.MqttConnectReturnCodeBench.getViaSwitch#,6,"(2.126231600403819, 4.2814528831422605)"
netty__netty#io.netty.handler.codec.mqtt.MqttConnectReturnCodeBench.getViaSwitch#,7,"(2.220542504015316, 4.270055679301723)"
netty__netty#io.netty.handler.codec.mqtt.MqttConnectReturnCodeBench.getViaSwitch#,8,"(2.277164741147795, 4.221665248207457)"
netty__netty#io.netty.handler.codec.mqtt.MqttConnectReturnCodeBench.getViaSwitch#,9,"(2.337988232094556, 4.18802222079294)"
netty__netty#io.netty.microbenchmark.common.AsciiStringBenchmark.hashCodeBenchBytesOld#size=100,0,"(2.754892949185856, 2.843829206990546)"
netty__netty#io.netty.microbenchmark.common.AsciiStringBenchmark.hashCodeBenchBytesOld#size=100,1,"(2.746236728592204, 2.835905641391117)"
netty__netty#io.netty.microbenchmark.common.AsciiStringBenchmark.hashCodeBenchBytesOld#size=100,2,"(1.6357654941444126, 2.83243094790428)"
netty__netty#io.netty.microbenchmark.common.AsciiStringBenchmark.hashCodeBenchBytesOld#size=100,3,"(1.8112123647165592, 2.9814776841476047)"
netty__netty#io.netty.microbenchmark.common.AsciiStringBenchmark.hashCodeBenchBytesOld#size=100,4,"(1.9515948673561434, 3.0266404424708173)"
netty__netty#io.netty.microbenchmark.common.AsciiStringBenchmark.hashCodeBenchBytesOld#size=100,5,"(2.101202793253905, 3.224058826205445)"
netty__netty#io.netty.microbenchmark.common.AsciiStringBenchmark.hashCodeBenchBytesOld#size=100,6,"(2.1885759335538704, 3.1879906815198034)"
netty__netty#io.netty.microbenchmark.common.AsciiStringBenchmark.hashCodeBenchBytesOld#size=100,7,"(2.2578445160778093, 3.153669197114962)"
netty__netty#io.netty.microbenchmark.common.AsciiStringBenchmark.hashCodeBenchBytesOld#size=100,8,"(2.316194040512582, 3.14431270678091)"
netty__netty#io.netty.microbenchmark.common.AsciiStringBenchmark.hashCodeBenchBytesOld#size=100,9,"(2.370507919055779, 3.120710679872811)"
openzipkin__zipkin#zipkin2.elasticsearch.internal.BulkRequestBenchmarks.writeRequest_singleSpan#,0,"(1.1540893386565334, 8737.09023502416)"
openzipkin__zipkin#zipkin2.elasticsearch.internal.BulkRequestBenchmarks.writeRequest_singleSpan#,1,"(1.4237002999198154, 6319.541633593534)"
openzipkin__zipkin#zipkin2.elasticsearch.internal.BulkRequestBenchmarks.writeRequest_singleSpan#,2,"(1.9914341950952619, 3141.407847429925)"
openzipkin__zipkin#zipkin2.elasticsearch.internal.BulkRequestBenchmarks.writeRequest_singleSpan#,3,"(3.0592774697501808, 22.486064756975725)"
openzipkin__zipkin#zipkin2.elasticsearch.internal.BulkRequestBenchmarks.writeRequest_singleSpan#,4,"(4.299119506254947, 33.13190984864689)"
openzipkin__zipkin#zipkin2.elasticsearch.internal.BulkRequestBenchmarks.writeRequest_singleSpan#,5,"(4.940083792339619, 39.48900696816271)"
openzipkin__zipkin#zipkin2.elasticsearch.internal.BulkRequestBenchmarks.writeRequest_singleSpan#,6,"(5.5051753668550285, 47.488481594910425)"
openzipkin__zipkin#zipkin2.elasticsearch.internal.BulkRequestBenchmarks.writeRequest_singleSpan#,7,"(6.416682205911248, 61.96631180567522)"
openzipkin__zipkin#zipkin2.elasticsearch.internal.BulkRequestBenchmarks.writeRequest_singleSpan#,8,"(6.797396604522112, 4972.906251934667)"
openzipkin__zipkin#zipkin2.elasticsearch.internal.BulkRequestBenchmarks.writeRequest_singleSpan#,9,"(7.273018043281745, 182.16961799779662)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder#,0,"(1.101333256918295, 1.1613805770956345)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder#,1,"(1.1159616931014176, 1.339218159235198)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder#,2,"(1.1277607682696937, 1.2971625710048709)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder#,3,"(1.1345381892175666, 1.248811770872576)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder#,4,"(1.0321958631286967, 1.2117771440996534)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder#,5,"(1.0376656653712104, 1.215439463567143)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder#,6,"(1.0441416867352533, 1.221946694731196)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder#,7,"(1.048472985701434, 1.2164502872434546)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder#,8,"(1.0521414152665953, 1.201310194144133)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder#,9,"(1.0554719426544121, 1.208569922884277)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3#,0,"(1.1435366278309558, 1.6178510907021362)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3#,1,"(1.1537847087285094, 1.5040486317102097)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3#,2,"(1.1824089427166915, 1.4419177690389058)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3#,3,"(1.1899938792054683, 1.4041169040946024)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3#,4,"(1.2112778724508575, 1.4855578312456832)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3#,5,"(1.2131990430554378, 1.4363903951793455)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3#,6,"(1.1283927591631522, 1.3813343907322178)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3#,7,"(1.000463076497759, 1.3356175491223086)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3#,8,"(1.0022056560629962, 1.3664333424705726)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3#,9,"(1.0032214590745494, 1.3529442275636743)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT#,0,"(1.132665242507965, 1.2085249200847947)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT#,1,"(1.1104535529217998, 1.186820158178676)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT#,2,"(1.1242460740453406, 1.242914331677963)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT#,3,"(1.1223631234017255, 1.2109964302393388)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT#,4,"(1.0671634789724798, 1.1837157610516318)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT#,5,"(1.0694779987245582, 1.1668893610257387)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT#,6,"(1.0738920070236377, 1.1563600007137995)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT#,7,"(1.064266859081163, 1.141584519263923)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT#,8,"(1.0707755927868323, 1.1346639721111473)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT#,9,"(1.0727677271417342, 1.1366779482291138)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese#,0,"(1.1678203410293395, 2.321319961127853)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese#,1,"(1.4207848047437455, 2.526858138860087)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese#,2,"(1.3594812589401635, 2.4670738236909258)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese#,3,"(0.945570216300306, 2.1851483890662053)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese#,4,"(0.9477842122208476, 1.9469184539364481)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese#,5,"(0.9570835772453924, 1.3835205196618856)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese#,6,"(0.958206650535053, 1.2539769444671873)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese#,7,"(0.9575773638103644, 1.29552998508043)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese#,8,"(0.9589392254564324, 1.333606883299914)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese#,9,"(0.957986721373833, 1.3564970178696714)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#,0,"(1.1440746330308371, 1.208185056905906)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#,1,"(1.1555711196225729, 3.959775678990246)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#,2,"(1.163814202334604, 3.9297709852693448)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#,3,"(1.1703143493178318, 1.6961357558312522)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#,4,"(1.1767233526573846, 1.3143271649336705)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#,5,"(1.1747210153402414, 1.2655911648525264)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#,6,"(1.1784967357700604, 1.2900598725028707)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#,7,"(1.173576241645523, 1.2531795976578073)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#,8,"(1.0404959952075834, 1.2314231959204942)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#,9,"(1.0404164470524861, 1.2126467567709345)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2#,0,"(3.146493671870739, 3.1937244872872648)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2#,1,"(3.128870595223852, 3.1870887895902795)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2#,2,"(3.061135428687776, 3.1771118350310976)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2#,3,"(1.0769953707249922, 3.1611232294106273)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2#,4,"(1.0807604145075094, 3.1389810329820826)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2#,5,"(1.0895368346239132, 3.11121688926398)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2#,6,"(1.0890390194805977, 1.8646848964829519)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2#,7,"(1.0908193012662342, 1.9436389677051114)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2#,8,"(1.0771895293173126, 1.5715807185042006)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2#,9,"(1.0820771611917763, 1.2210660566251588)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder#,0,"(1.1811111328425408, 1.2557502595273888)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder#,1,"(1.1965719521271525, 1.2677812741463321)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder#,2,"(1.2052482419651924, 1.2658139316988102)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder#,3,"(1.0229433885364672, 1.2537154771414585)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder#,4,"(1.0230680952857656, 1.263135826096685)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder#,5,"(1.0264435232447904, 1.2441781258906035)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder#,6,"(1.029518391402007, 1.2160868653517845)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder#,7,"(1.033044611058234, 1.214531842521043)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder#,8,"(1.0377445905770226, 1.1509388643646492)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder#,9,"(1.0265040099654863, 1.119824486816224)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=100000&nestedLevel=4&numberOfIterations=1000,0,"(0.9950652021082217, 0.9984847879879164)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=100000&nestedLevel=4&numberOfIterations=1000,1,"(0.9938169290455571, 0.998026370556594)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=100000&nestedLevel=4&numberOfIterations=1000,2,"(0.9900112082764383, 0.9973666495554633)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=100000&nestedLevel=4&numberOfIterations=1000,3,"(0.9886207292107907, 0.9965019447495692)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=100000&nestedLevel=4&numberOfIterations=1000,4,"(0.9895854731037103, 0.9969038263782593)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=100000&nestedLevel=4&numberOfIterations=1000,5,"(0.9888996779886021, 0.9959978763935272)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=100000&nestedLevel=4&numberOfIterations=1000,6,"(0.9894797867380815, 0.9957018035888193)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=100000&nestedLevel=4&numberOfIterations=1000,7,"(0.989020858111991, 0.9951149600319136)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=100000&nestedLevel=4&numberOfIterations=1000,8,"(0.9892176855009293, 0.994869043372803)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithoutFlatten#blockSize=100000&nestedLevel=4&numberOfIterations=1000,9,"(0.9891192856500509, 0.9945044818680941)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=1&numberOfIterations=10&reuseArrays=true,0,"(0.5789342999703175, 0.5982241309940126)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=1&numberOfIterations=10&reuseArrays=true,1,"(0.5796867386820981, 0.5951700266020049)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=1&numberOfIterations=10&reuseArrays=true,2,"(0.5799129267882202, 0.5930118110936147)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=1&numberOfIterations=10&reuseArrays=true,3,"(0.581789667269567, 0.6971919009805834)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=1&numberOfIterations=10&reuseArrays=true,4,"(0.5817690733211798, 0.6840621519319945)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=1&numberOfIterations=10&reuseArrays=true,5,"(0.5840043228309982, 0.7002135558366298)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=1&numberOfIterations=10&reuseArrays=true,6,"(0.5836542670442038, 0.6877106766918958)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=1&numberOfIterations=10&reuseArrays=true,7,"(0.5836163790803126, 0.6792192812546678)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=1&numberOfIterations=10&reuseArrays=true,8,"(0.5835026540213596, 0.6722004932466021)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=10000&nestedLevel=1&numberOfIterations=10&reuseArrays=true,9,"(0.5867286304201854, 0.6814599312258388)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStart#ascii=true&length=10,0,"(3.4434178075008717, 2235169.5794925014)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStart#ascii=true&length=10,1,"(1.3574454635676325, 1146253.7086882275)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStart#ascii=true&length=10,2,"(1.740650612698997, 735575.526075014)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStart#ascii=true&length=10,3,"(14546.644946077602, 661288.4310717279)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStart#ascii=true&length=10,4,"(7685.630104010059, 398106.5412165318)"
prestodb__presto#com.facebook.presto.operator.scalar.StringFunctionsBenchmark.benchmarkSubstringStart#ascii=true&length=10,5,"(10205.107120878425, 225710.6179833521)"
