benchmark,fork,classification,steady_state_starts,technique,last_warmup_it,last_measure_it,timewaste,interval
netty__netty#io.netty.util.DefaultAttributeMapBenchmark.hasAttributeIdentityHashMap#keyCount=8,4,steady state,1,Ci,499,599,49.80001690128466,"(0.9928996162123885, 1.0008797840695938)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readChineseSpan_PROTO3#,0,steady state,421,Ci,499,599,7.800082060494518,"(1.0456340722900876, 1.112245920511574)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readChineseSpan_PROTO3#,1,no steady state,2910,Ci,499,599,-241.1028047335864,"(1.0112483305358964, 1.2481730413206082)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readChineseSpan_PROTO3#,2,steady state,527,Ci,499,599,-2.8000325173168648,"(0.9805181323606391, 1.0387238674059918)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readChineseSpan_PROTO3#,3,steady state,147,Ci,499,599,35.20041499928276,"(0.945308120156806, 0.9885179295389569)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readChineseSpan_PROTO3#,4,steady state,149,Ci,499,599,35.000378384366684,"(0.9983155643364964, 1.0546410080363025)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readClientSpan_THRIFT#,0,steady state,2214,Ci,499,599,-171.50372914720998,"(0.9499147834502013, 1.1095457986445885)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readClientSpan_THRIFT#,1,steady state,81,Ci,499,599,41.8010266723104,"(0.9621725846830815, 1.0202556545953874)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readClientSpan_THRIFT#,2,steady state,170,Ci,499,599,32.90066134521321,"(0.9537237510569679, 0.9904208005073581)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readClientSpan_THRIFT#,3,steady state,377,Ci,499,599,12.20022593065589,"(0.9802871310955067, 1.0307983185930707)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readClientSpan_THRIFT#,4,no steady state,2524,Ci,499,599,-202.5043318072991,"(0.9502670785596173, 1.074812045017521)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#,0,steady state,282,Ci,499,599,21.706672339659043,"(0.983752451825207, 1.0225033419471012)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#,1,steady state,0,Ci,499,599,49.9153611403957,"(0.9534243329025839, 0.9664857867707017)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#,2,steady state,194,Ci,499,599,30.509339703779343,"(0.9718082561487519, 0.9778544199213635)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#,3,steady state,19,Ci,499,599,48.01377681157638,"(1.0010874869496766, 1.0461695897789731)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.readTenClientSpans_JSON_V2#,4,steady state,148,Ci,499,599,35.10991037056046,"(0.9857697014126652, 1.0180797833883601)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2#,0,steady state,0,Ci,499,599,49.9004531475317,"(0.9753574659296577, 1.173561287653787)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2#,1,steady state,0,Ci,499,599,49.90047867608715,"(0.9592374353221429, 0.9978229968413352)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2#,2,steady state,0,Ci,499,599,49.90049768473179,"(0.9595118861992792, 0.9779195779821422)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2#,3,steady state,256,Ci,499,599,24.300209202704387,"(0.9659949739497697, 0.9878750644851112)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_JSON_V2#,4,steady state,0,Ci,499,599,49.900458368507934,"(0.9482271486824452, 0.9899229793065828)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT#,0,steady state,295,Ci,499,599,20.40028059683185,"(0.9778864899812751, 1.126576580616358)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT#,1,steady state,370,Ci,499,599,12.900165018037441,"(0.9909501322811094, 1.0466736347421546)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT#,2,steady state,151,Ci,499,599,34.80045478970614,"(0.9650681817737687, 1.086237966093317)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT#,3,steady state,504,Ci,499,599,-0.5000065473327311,"(0.960293595649585, 1.4328777448725505)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeChineseSpan_THRIFT#,4,steady state,952,Ci,499,599,-45.3006044051378,"(0.9585262760003499, 1.1798728338842575)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3#,0,steady state,22,Ci,499,599,47.70042611423922,"(0.9705542814160784, 0.996931117592064)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3#,1,steady state,19,Ci,499,599,48.000393622894144,"(0.9676245814525504, 0.9988398255689676)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3#,2,steady state,29,Ci,499,599,47.00038678511497,"(0.973653402351031, 1.3102492833580652)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3#,3,steady state,27,Ci,499,599,47.20037320049927,"(0.9819626896181306, 1.0070517542915935)"
openzipkin__zipkin#zipkin2.codec.CodecBenchmarks.writeClientSpan_PROTO3#,4,steady state,0,Ci,499,599,49.900404920200515,"(0.9873389936101153, 1.0063768234626742)"
openzipkin__zipkin#zipkin2.codec.JsonCodecBenchmarks.bytebuffer_moshiDecoder#,0,steady state,477,Ci,499,599,2.2239887360000097,"(0.9807617761250904, 0.9864499695516815)"
openzipkin__zipkin#zipkin2.codec.JsonCodecBenchmarks.bytebuffer_moshiDecoder#,1,steady state,231,Ci,499,599,28.389034861714293,"(1.0006170027505856, 1.031098046021245)"
openzipkin__zipkin#zipkin2.codec.JsonCodecBenchmarks.bytebuffer_moshiDecoder#,2,no steady state,2987,Ci,499,599,-262.722497915525,"(0.8541556592775834, 0.9584529933467455)"
openzipkin__zipkin#zipkin2.codec.JsonCodecBenchmarks.bytebuffer_zipkinDecoder#,0,no steady state,2739,Ci,499,599,-228.1861810034402,"(0.9399894719165305, 0.9794376658585596)"
openzipkin__zipkin#zipkin2.codec.JsonCodecBenchmarks.bytebuffer_zipkinDecoder#,1,steady state,277,Ci,499,599,22.908772783157826,"(0.9815765928054616, 1.0084757444119627)"
openzipkin__zipkin#zipkin2.codec.JsonCodecBenchmarks.bytebuffer_zipkinDecoder#,2,steady state,440,Ci,499,599,6.096994303999985,"(0.9799031725940981, 1.0059461825040685)"
openzipkin__zipkin#zipkin2.codec.JsonCodecBenchmarks.bytebuffer_zipkinDecoder#,3,steady state,179,Ci,499,599,32.815108981458806,"(0.9821546579818917, 1.00139999747447)"
openzipkin__zipkin#zipkin2.codec.JsonCodecBenchmarks.bytes_jacksonDecoder#,0,steady state,14,Ci,499,599,49.27970049478696,"(0.9900451386416265, 1.0265967783403578)"
openzipkin__zipkin#zipkin2.codec.JsonCodecBenchmarks.bytes_jacksonDecoder#,1,no steady state,2968,Ci,499,599,-250.94377047858163,"(0.9962083286757305, 0.9992164147502097)"
openzipkin__zipkin#zipkin2.codec.JsonCodecBenchmarks.bytes_jacksonDecoder#,2,steady state,414,Ci,499,599,8.653516800000006,"(0.9915331527700161, 1.0218956595296602)"
openzipkin__zipkin#zipkin2.codec.JsonCodecBenchmarks.bytes_jacksonDecoder#,3,steady state,1695,Ci,499,599,-122.92245828266668,"(1.0193314730126628, 1.0525084663025661)"
openzipkin__zipkin#zipkin2.codec.JsonCodecBenchmarks.bytes_jacksonDecoder#,4,steady state,202,Ci,499,599,30.045073246469382,"(0.985105612166379, 1.0028725001578307)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder#,0,steady state,249,Ci,499,599,25.152380497023888,"(1.0005820062832393, 1.0419492488910687)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder#,1,steady state,156,Ci,499,599,34.72382694763568,"(0.9965046574989564, 1.0421888653849567)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder#,2,steady state,155,Ci,499,599,34.83359785906556,"(0.9837511316064214, 1.0170155682591067)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder#,3,steady state,2215,Ci,499,599,-173.96956422263366,"(0.992513492994197, 1.042954990663119)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytebuffer_zipkinDecoder#,4,steady state,0,Ci,499,599,50.22981083690319,"(0.9828351197942887, 1.0250503405604146)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder#,0,steady state,333,Ci,499,599,16.887273107410977,"(0.9993137822932915, 1.0391561536407776)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder#,1,steady state,108,Ci,499,599,39.40980754331845,"(0.9800909260992788, 1.018713928231958)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder#,2,steady state,318,Ci,499,599,18.446568165151213,"(1.0071446630775254, 1.0531980936864191)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder#,3,steady state,152,Ci,499,599,35.33028170605712,"(0.9824470399463557, 1.0098324288594425)"
openzipkin__zipkin#zipkin2.codec.ProtoCodecBenchmarks.bytes_wireDecoder#,4,steady state,1579,Ci,499,599,-109.64383679049654,"(0.9670983512312541, 0.9776800265363593)"
openzipkin__zipkin#zipkin2.elasticsearch.internal.BulkRequestBenchmarks.writeRequest_singleSpan#,0,steady state,1,Ci,498,598,49.713669392624666,"(0.2574854586069618, 16.13459726118328)"
openzipkin__zipkin#zipkin2.elasticsearch.internal.BulkRequestBenchmarks.writeRequest_singleSpan#,1,steady state,2208,Ci,496,596,-171.26149829473155,"(0.7281636564418258, 12.067180151496583)"
openzipkin__zipkin#zipkin2.elasticsearch.internal.BulkRequestBenchmarks.writeRequest_singleSpan#,2,steady state,2247,Ci,496,596,-175.14576956243852,"(0.2708778615219929, 14.371093173564857)"
openzipkin__zipkin#zipkin2.elasticsearch.internal.BulkRequestBenchmarks.writeRequest_singleSpan#,3,steady state,1756,Ci,496,596,-126.154874740162,"(0.18592183255506453, 23.56057732698926)"
openzipkin__zipkin#zipkin2.elasticsearch.internal.BulkRequestBenchmarks.writeRequest_singleSpan#,4,steady state,0,Ci,496,596,49.61608359608802,"(0.09528590304479413, 0.2889976973099711)"
openzipkin__zipkin#zipkin2.EndpointBenchmarks.parseIpv4_addr#,0,no steady state,2811,Ci,499,599,-231.20020122861172,"(0.7327284345828188, 1.2339023952748933)"
openzipkin__zipkin#zipkin2.EndpointBenchmarks.parseIpv4_addr#,1,no steady state,2862,Ci,499,599,-236.3002057848465,"(1.2959280362018668, 1.7355882801741136)"
openzipkin__zipkin#zipkin2.EndpointBenchmarks.parseIpv4_addr#,2,no steady state,2819,Ci,499,599,-232.00027827683064,"(1.2281490950262925, 2.6420710808761525)"
openzipkin__zipkin#zipkin2.EndpointBenchmarks.parseIpv4_addr#,3,steady state,1811,Ci,499,599,-131.20010613406816,"(1.033729014699872, 1.5182702491972575)"
openzipkin__zipkin#zipkin2.EndpointBenchmarks.parseIpv4_addr#,4,no steady state,2893,Ci,499,599,-239.400209806336,"(0.9009482615641855, 1.4131744283369583)"
openzipkin__zipkin#zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData#,0,steady state,3,Ci,499,599,49.60017576891256,"(1.0011542983367536, 1.078490651129405)"
openzipkin__zipkin#zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData#,1,no steady state,2762,Ci,499,599,-226.30078831133935,"(1.0489933748984281, 1.1192649428143315)"
openzipkin__zipkin#zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData#,2,steady state,1121,Ci,499,599,-62.20022810921216,"(1.0477002710386598, 1.3279778338357948)"
openzipkin__zipkin#zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData#,3,no steady state,2672,Ci,499,599,-217.30078952808034,"(1.0514024813895715, 1.310228675040412)"
openzipkin__zipkin#zipkin2.internal.DelayLimiterBenchmarks.shouldInvoke_randomData#,4,steady state,1829,Ci,499,599,-133.00048246058577,"(1.149139204046047, 1.2185970750728579)"
openzipkin__zipkin#zipkin2.internal.ReadBufferBenchmarks.readLong_8arity#,0,steady state,136,Ci,499,599,36.30001119000761,"(0.9904276321964774, 0.9975647479941795)"
openzipkin__zipkin#zipkin2.internal.ReadBufferBenchmarks.readLong_8arity#,1,steady state,0,Ci,499,599,49.90001721014858,"(0.9975191053928217, 1.003236748547017)"
openzipkin__zipkin#zipkin2.internal.ReadBufferBenchmarks.readLong_8arity#,2,steady state,0,Ci,499,599,49.900014437605904,"(0.9811890894110548, 0.9918192205768713)"
openzipkin__zipkin#zipkin2.internal.ReadBufferBenchmarks.readLong_8arity#,3,steady state,1,Ci,499,599,49.8000175650991,"(0.9951565350683269, 1.0038654232742574)"
openzipkin__zipkin#zipkin2.internal.ReadBufferBenchmarks.readLong_8arity#,4,steady state,1673,Ci,499,599,-117.4000349268272,"(0.985082948379083, 0.9940594316725996)"
openzipkin__zipkin#zipkin2.internal.ReadBufferBenchmarks.readLong_localArray#,0,steady state,543,Ci,499,599,-4.400001508174469,"(0.9723690558156463, 0.9852281540333042)"
openzipkin__zipkin#zipkin2.internal.ReadBufferBenchmarks.readLong_localArray#,1,steady state,0,Ci,499,599,49.90001302030392,"(0.9967766911266371, 1.0054205028690095)"
openzipkin__zipkin#zipkin2.internal.ReadBufferBenchmarks.readLong_localArray#,2,steady state,2,Ci,499,599,49.7000162282794,"(0.9873897809806677, 0.9941973471212535)"
openzipkin__zipkin#zipkin2.internal.ReadBufferBenchmarks.readLong_localArray#,3,steady state,0,Ci,499,599,49.90001810536151,"(1.002447920682812, 1.0153621185605333)"
openzipkin__zipkin#zipkin2.internal.ReadBufferBenchmarks.readLong_localArray#,4,steady state,2192,Ci,499,599,-169.30004931852923,"(0.9880678740768698, 1.0113342233509437)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese#,0,steady state,2,Ci,499,599,49.70002809594244,"(0.987166673572837, 0.9908563659926137)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese#,1,steady state,0,Ci,499,599,49.9000272615991,"(0.9862626671905116, 0.9903813992694698)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese#,2,steady state,1,Ci,499,599,49.80002611306323,"(0.9992767708202392, 1.0061965757236344)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese#,3,steady state,2176,Ci,499,599,-167.7000864393178,"(0.9851598129954409, 1.0001747001340666)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.utf8SizeInBytes_chinese#,4,steady state,27,Ci,499,599,47.200027005899095,"(1.0011327436056316, 1.008975730406018)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_32#,0,steady state,0,Ci,499,599,49.90001544854249,"(1.0036665589238623, 1.0153438917203605)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_32#,1,no steady state,2966,Ci,499,599,-246.70007289169843,"(1.0805059145868754, 1.1065302782921593)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_32#,2,no steady state,2600,Ci,499,599,-210.1000686776657,"(1.0221991525177494, 1.039183844227204)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_32#,3,steady state,0,Ci,499,599,49.90001392758644,"(1.0087135595971295, 1.0200109431175757)"
openzipkin__zipkin#zipkin2.internal.WriteBufferBenchmarks.varIntSizeInBytes_32#,4,steady state,0,Ci,499,599,49.90001432392367,"(1.0003967326173215, 1.0153803278031004)"
openzipkin__zipkin#zipkin2.SpanBenchmarks.buildClientSpan#,0,steady state,1704,Ci,499,599,-120.50029827159486,"(0.9644603602161878, 1.3904990157252768)"
openzipkin__zipkin#zipkin2.SpanBenchmarks.buildClientSpan#,1,no steady state,2866,Ci,499,599,-236.70057016846124,"(1.5739358955343798, 2.2274480299731803)"
openzipkin__zipkin#zipkin2.SpanBenchmarks.buildClientSpan#,2,no steady state,2949,Ci,499,599,-245.0005666067558,"(0.5524948499590606, 0.9479831984325474)"
openzipkin__zipkin#zipkin2.SpanBenchmarks.buildClientSpan#,3,no steady state,2547,Ci,499,599,-204.80043768871911,"(0.9509319013906282, 1.0710396485826374)"
openzipkin__zipkin#zipkin2.SpanBenchmarks.buildClientSpan#,4,no steady state,2742,Ci,499,599,-224.30050070218,"(1.063363396597544, 1.352489504712224)"
openzipkin__zipkin#zipkin2.SpanBenchmarks.padLeft_17Chars#,0,no steady state,2929,Ci,499,599,-243.00010841042308,"(1.142351093066573, 1.5342546421211611)"
openzipkin__zipkin#zipkin2.SpanBenchmarks.padLeft_17Chars#,1,no steady state,2586,Ci,499,599,-208.70011054169024,"(0.9244396660231967, 1.4966681794168315)"
openzipkin__zipkin#zipkin2.SpanBenchmarks.padLeft_17Chars#,2,no steady state,2937,Ci,499,599,-243.80011710611632,"(1.0498707234029068, 1.546265165227008)"
openzipkin__zipkin#zipkin2.SpanBenchmarks.padLeft_17Chars#,3,no steady state,2748,Ci,499,599,-224.90011966473767,"(1.0582219300950808, 1.7669944573915342)"
openzipkin__zipkin#zipkin2.SpanBenchmarks.padLeft_17Chars#,4,steady state,221,Ci,499,599,27.800013375962997,"(0.7305441018250954, 1.0170329252041856)"
prestodb__presto#com.facebook.presto.BenchmarkBoxedBoolean.primitive#,0,steady state,191,Ci,499,599,30.800074207955735,"(0.9946120356379231, 1.0004972286339033)"
prestodb__presto#com.facebook.presto.BenchmarkBoxedBoolean.primitive#,1,steady state,127,Ci,299,399,17.200039164717047,"(0.99970425587554, 1.00362033557733)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeComplexMultipoint#,0,no steady state,2757,Ci,499,599,-225.98372075552078,"(1.0085962146485565, 1.0600784157670278)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeComplexMultipoint#,1,steady state,177,Ci,499,599,32.22608507189386,"(0.9712121052437375, 1.0174105421694524)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeComplexMultipoint#,2,steady state,1870,Ci,499,599,-137.20982595601345,"(0.9518657804630439, 1.002194019927642)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeComplexMultipoint#,3,no steady state,2952,Ci,499,599,-245.49492651657005,"(0.935451282916871, 1.0859702231767823)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeComplexMultipoint#,4,steady state,206,Ci,499,599,29.32382547423827,"(0.9995148383087855, 1.0720334370725646)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#,0,steady state,1798,Ci,499,599,-129.90032868615543,"(0.9784674370512458, 1.1294161329357322)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#,1,steady state,202,Ci,499,599,29.700091313083348,"(0.8811604031496941, 0.9487515091090418)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#,2,steady state,270,Ci,499,599,22.900056562723147,"(0.937057993499606, 1.0056205313733062)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#,3,steady state,83,Ci,499,599,41.600109245240304,"(0.9308704501598555, 1.0341367707979556)"
prestodb__presto#com.facebook.presto.geospatial.serde.BenchmarkJtsGeometrySerde.serializeSimpleMultiLineString#,4,steady state,50,Ci,499,599,44.90012202126808,"(0.94972858382005, 1.084925102187441)"
prestodb__presto#com.facebook.presto.operator.BenchmarkBlockFlattener.benchmarkWithFlatten#blockSize=100000&nestedLevel=2&numberOfIterations=1&reuseArrays=true,0,steady state,0,Ci,99,199,9.909258999400416,"(0.9959324970262701, 0.9986391570244558)"
