benchmark,fork,ci
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#,0,"(1.1721936507523731, 6.9345719050228585)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#,1,"(1.0158954808648117, 1.026088921572118)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#,2,"(1.0498629604192322, 2.4988784252380527)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#,3,"(4.541700346173188, 4.548852337040754)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#,4,"(1.0158663909107244, 1.026753924013599)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#,7,"(1.0510935688694194, 6.796518389932971)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#,8,"(4.168788565393144, 4.177351457684519)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramNoLabelsBenchmark#,9,"(1.0568578205154664, 1.0990804834832515)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#,0,"(1.3499991285343733, 6.062612111933731)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#,1,"(1.2116642084469635, 5.4577657131404775)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#,2,"(1.2566067916628276, 5.8926159824973965)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#,3,"(1.2473118631941045, 5.802231627924639)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#,4,"(1.0623192837398163, 1.530373702567876)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#,5,"(1.0908691019343142, 1.5970640830858334)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#,6,"(1.0567853829170812, 1.5044482240609363)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#,7,"(1.0600904441607875, 1.49527069268413)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryNoLabelsBenchmark#,9,"(6.827924971975563, 6.8390129582272365)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#,0,"(0.5203230507006554, 0.6125443124846686)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#,1,"(0.6079983972498858, 0.7331082268173312)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#,2,"(0.4324962714816848, 0.5072955402033815)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#,3,"(0.4590561867952574, 0.5437751145515148)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#,5,"(0.5463088589041784, 0.6428885274062511)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#,6,"(0.5330899066675973, 0.6240398165398536)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#,7,"(0.48463273992921263, 0.5666266638117279)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#,8,"(0.5843462780875046, 0.687597256850614)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryChildBenchmark#,9,"(0.4250685145294998, 0.49926261896340235)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#,0,"(1.183470393195603, 1.4077911822153477)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#,1,"(1.203177254161388, 1.5207839983157483)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#,2,"(1.1698186506518506, 3.7515889481263147)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#,3,"(1.0429216638898882, 1.0910666949740717)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#,4,"(1.0781164566289079, 1.266838110299405)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#,5,"(1.0826992055890798, 1.46135401371963)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#,6,"(1.1484731515509885, 1.3976240495838754)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#,8,"(1.69135535885019, 5.128497157376777)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeIncBenchmark#,9,"(1.19376040271554, 1.5648933741298225)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#,0,"(5.865510850244776, 5.884321141576962)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#,1,"(1.359869657664346, 5.696163830887308)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#,2,"(5.795503715933813, 5.805816432329879)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#,3,"(1.126173084552052, 5.381731608671271)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#,4,"(1.2826262083341657, 5.703766683598443)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#,5,"(1.0591951939615427, 1.4895097106165824)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#,6,"(5.448197623271691, 5.45817987062186)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#,7,"(1.724332609877111, 5.869770282168588)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#,8,"(5.7731508735827886, 5.784988708233233)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleSummaryChildBenchmark#,9,"(1.057769363349226, 1.4302567660747147)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.codahaleCounterDecBenchmark#,0,"(1.222748305646025, 6.59928307824501)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.codahaleCounterDecBenchmark#,1,"(1.181621617404698, 2.8239168673437107)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.codahaleCounterDecBenchmark#,2,"(1.193149378666403, 3.007555068551725)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.codahaleCounterDecBenchmark#,3,"(2.574588188288797, 2.5795977834697217)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.codahaleCounterDecBenchmark#,4,"(1.2415444641424773, 2.764992108883286)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.codahaleCounterDecBenchmark#,5,"(1.3242933099802632, 2.8926348042674084)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.codahaleCounterDecBenchmark#,6,"(1.0087508643287824, 1.0194216474198405)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.codahaleCounterDecBenchmark#,7,"(1.082878370806327, 2.8255757544515285)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.codahaleCounterDecBenchmark#,8,"(2.7997382531015242, 2.803599368852123)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.codahaleCounterDecBenchmark#,9,"(1.0565372550119791, 1.2750292199086442)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#,0,"(6.862199764218393, 6.869825538208176)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#,2,"(1.0324491191276697, 1.062922073143491)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#,3,"(1.0454896692842877, 6.074250609611616)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#,4,"(1.059574430501931, 1.136792388805241)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#,5,"(1.1285899848856185, 6.641871636517087)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#,6,"(1.1743961869771742, 6.397504368914886)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#,7,"(7.431817099299357, 7.442123951398695)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSimpleHistogramChildBenchmark#,9,"(1.0569105993607606, 1.1145277355224106)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildSetBenchmark#,3,"(3.6439885317665426, 3.648566495478365)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildSetBenchmark#,5,"(1.1569038874623512, 3.57309322906314)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildSetBenchmark#,7,"(1.2145866261035625, 3.677884193498295)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildSetBenchmark#,8,"(1.5502115027272267, 4.37863838144337)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeChildSetBenchmark#,9,"(1.0766638175534082, 3.653726197783419)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterChildIncBenchmark#,0,"(1.2499344692978203, 8.38029479995003)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterChildIncBenchmark#,1,"(1.3798571308704324, 8.140448234539836)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterChildIncBenchmark#,2,"(1.3732567552896486, 8.734225536441965)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterChildIncBenchmark#,3,"(1.2881869775696675, 7.9395286159187615)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterChildIncBenchmark#,4,"(1.2128538358929133, 8.144941532618397)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterChildIncBenchmark#,5,"(1.2620518440553252, 7.828771762209034)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterChildIncBenchmark#,6,"(1.1069656982716993, 8.089090156488098)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterChildIncBenchmark#,7,"(1.2530256006838723, 7.63800144103646)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterChildIncBenchmark#,8,"(1.1735987619071042, 7.929353119404547)"
prometheus__client_java#io.prometheus.benchmark.CounterBenchmark.prometheusSimpleCounterChildIncBenchmark#,9,"(1.2958998487165498, 8.215691433309738)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildSetBenchmark#,0,"(6.731771992705328, 6.758856173566338)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildSetBenchmark#,1,"(1.052247795801609, 1.450376465306605)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildSetBenchmark#,2,"(6.54962103035938, 6.562745552134653)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildSetBenchmark#,3,"(6.584855679550993, 6.59725167380604)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildSetBenchmark#,4,"(1.6129769778640988, 6.583590584091485)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildSetBenchmark#,5,"(1.1156902123743935, 6.545936604072776)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildSetBenchmark#,6,"(1.0455930253372132, 6.874257005704236)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildSetBenchmark#,7,"(1.4654234175727876, 6.419963701165317)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildSetBenchmark#,8,"(1.1318161206360826, 6.598097737942927)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildSetBenchmark#,9,"(1.0624860182262597, 6.672314700316619)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#,0,"(0.518776577772985, 0.6175773478960469)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#,2,"(0.5276476683123585, 0.6187204112895177)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#,4,"(0.5246985789379286, 0.610457281134783)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#,6,"(0.5137142683519184, 0.6041641418983716)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#,8,"(0.5483992757334287, 0.6465824583236015)"
prometheus__client_java#io.prometheus.benchmark.SummaryBenchmark.prometheusSummaryBenchmark#,9,"(0.5346136549199628, 0.622783404260523)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#,0,"(7.395829062206025, 7.443722856320392)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#,1,"(7.114099054120231, 7.123809799267983)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#,2,"(1.1644694731863838, 7.268918987897815)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#,3,"(1.067693544030035, 7.545735463292395)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#,4,"(1.0900291714548414, 7.525776067790344)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#,5,"(1.2813074072527642, 7.4035859402109505)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#,6,"(1.1927634361413961, 7.374103693656921)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#,7,"(7.537226549806747, 7.573409701511216)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#,8,"(7.618408202599051, 7.629154731069568)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusSimpleGaugeNoLabelsDecBenchmark#,9,"(7.458535336202172, 7.468288615776558)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildIncBenchmark#,0,"(1.3321344591705562, 7.235026731824599)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildIncBenchmark#,1,"(1.4382092285662487, 8.320625322752528)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildIncBenchmark#,2,"(1.2465609414155328, 8.001815422701014)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildIncBenchmark#,3,"(1.1177037597205155, 7.803535938993696)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildIncBenchmark#,4,"(1.1267784801852518, 7.956669134233631)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildIncBenchmark#,5,"(1.1162364685564181, 7.9591498260228875)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildIncBenchmark#,6,"(1.1704237092795353, 7.976298390319347)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildIncBenchmark#,7,"(1.3017443197241152, 7.992863323542675)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildIncBenchmark#,8,"(1.1212012061238266, 7.693546655230478)"
prometheus__client_java#io.prometheus.benchmark.GaugeBenchmark.prometheusGaugeChildIncBenchmark#,9,"(1.321918082850944, 7.668248669535975)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer#stringLength=100000,0,"(1.3756075439288178, 1.5785256148900735)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer#stringLength=100000,1,"(1.0729792084291405, 1.1141435958649424)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer#stringLength=100000,2,"(1.6650438697349432, 1.9829293260594285)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer#stringLength=100000,3,"(1.0701360958933457, 1.1172382780185608)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer#stringLength=100000,4,"(1.0588868304872612, 1.0964451732329332)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer#stringLength=100000,5,"(1.140517839354107, 1.2233563620633578)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer#stringLength=100000,8,"(1.1508046400605727, 1.2427315238609828)"
protostuff__protostuff#io.protostuff.benchmarks.StringSerializerBenchmark.builtInSerializer#stringLength=100000,9,"(1.0416001231721683, 1.0778826531680004)"
protostuff__protostuff#io.protostuff.benchmarks.RuntimeSchemaBenchmark.runtime_sparse_serialize_1_int_field#,0,"(1.8109251090204854, 8.520342093205711)"
